id,amount,created_at,notes,payment_method,payment_type,period_label,period_number,screenshot_path,status,transaction_amount,transaction_last_six_digits,updated_at,verified_by,application_id,customer_id
300272,5734.64,2024-05-27 01:31:24,Synthetic payment record,KBZ_PAY,PREMIUM,2024-05,9,,VERIFIED,5734.64,000272,2024-05-29 01:31:24,synthetic-generator,200272,101773
300273,20179.40,2024-06-15 20:22:32,Synthetic payment record,WAVE_PAY,PREMIUM,2024-06,10,,REJECTED,20179.40,000273,2024-06-18 20:22:32,,200273,101774
300274,41798.59,2024-07-17 09:47:49,Synthetic payment record,AYA_PAY,CLAIM_PAYOUT,2024-07,11,,VERIFIED,41798.59,000274,2024-07-19 09:47:49,synthetic-generator,200274,101775
300275,60897.86,2024-08-18 17:58:06,Synthetic payment record,BANK_TRANSFER,CLAIM_PAYOUT,2024-08,12,,VERIFIED,60897.86,000275,2024-08-19 17:58:06,synthetic-generator,200275,101776
300276,6035.12,2024-09-25 07:59:58,Synthetic payment record,KBZ_PAY,PREMIUM,2024-09,1,,VERIFIED,6035.12,000276,2024-09-25 07:59:58,synthetic-generator,200276,101777
300277,10258.75,2024-10-19 14:28:40,Synthetic payment record,WAVE_PAY,PREMIUM,2024-10,2,,VERIFIED,10258.75,000277,2024-10-22 14:28:40,synthetic-generator,200277,101778
300278,10921.52,2024-11-18 13:39:45,Synthetic payment record,AYA_PAY,PREMIUM,2024-11,3,,VERIFIED,10921.52,000278,2024-11-21 13:39:45,synthetic-generator,200278,101779
300279,37290.63,2024-12-23 22:03:30,Synthetic payment record,BANK_TRANSFER,PREMIUM,2024-12,4,,VERIFIED,37290.63,000279,2024-12-24 22:03:30,synthetic-generator,200279,101780
300280,2480.02,2025-01-19 04:58:21,Synthetic payment record,KBZ_PAY,PREMIUM,2025-01,5,,VERIFIED,2480.02,000280,2025-01-22 04:58:21,synthetic-generator,200280,101781
300281,4688.49,2025-02-05 09:19:25,Synthetic payment record,WAVE_PAY,RENEWAL,2025-02,6,,VERIFIED,4688.49,000281,2025-02-05 09:19:25,synthetic-generator,200281,101782
300282,14178.54,2025-03-25 12:42:27,Synthetic payment record,AYA_PAY,PREMIUM,2025-03,7,,VERIFIED,14178.54,000282,2025-03-27 12:42:27,synthetic-generator,200282,101783
300283,34881.22,2025-04-25 22:44:50,Synthetic payment record,BANK_TRANSFER,PREMIUM,2025-04,8,,VERIFIED,34881.22,000283,2025-04-26 22:44:50,synthetic-generator,200283,101784
300284,12668.26,2025-05-05 01:28:14,Synthetic payment record,KBZ_PAY,PREMIUM,2025-05,9,,VERIFIED,12668.26,000284,2025-05-08 01:28:14,synthetic-generator,200284,101785
300285,9918.14,2025-06-17 03:44:18,Synthetic payment record,WAVE_PAY,PREMIUM,2025-06,10,,VERIFIED,9918.14,000285,2025-06-17 03:44:18,synthetic-generator,200285,101786
300286,8324.30,2025-07-28 14:45:25,Synthetic payment record,AYA_PAY,RENEWAL,2025-07,11,,PENDING,8324.30,000286,2025-07-30 14:45:25,,200286,101787
300287,13843.83,2025-08-20 07:24:07,Synthetic payment record,BANK_TRANSFER,PREMIUM,2025-08,12,,VERIFIED,13843.83,000287,2025-08-22 07:24:07,synthetic-generator,200287,101788
300288,6265.30,2025-09-01 07:01:35,Synthetic payment record,KBZ_PAY,PREMIUM,2025-09,1,,VERIFIED,6265.30,000288,2025-09-04 07:01:35,synthetic-generator,200288,101789
300289,6812.68,2025-10-29 09:01:41,Synthetic payment record,WAVE_PAY,PREMIUM,2025-10,2,,VERIFIED,6812.68,000289,2025-10-29 09:01:41,synthetic-generator,200289,101790
300290,42240.70,2025-11-20 21:57:49,Synthetic payment record,AYA_PAY,CLAIM_PAYOUT,2025-11,3,,VERIFIED,42240.70,000290,2025-11-20 21:57:49,synthetic-generator,200290,101791
300291,54775.19,2025-12-30 19:37:33,Synthetic payment record,BANK_TRANSFER,PREMIUM,2025-12,4,,VERIFIED,54775.19,000291,2026-01-02 19:37:33,synthetic-generator,200291,101792
300292,20172.27,2026-01-02 05:41:57,Synthetic payment record,KBZ_PAY,PREMIUM,2026-01,5,,VERIFIED,20172.27,000292,2026-01-02 05:41:57,synthetic-generator,200292,101793
300293,17903.20,2026-02-27 02:49:21,Synthetic payment record,WAVE_PAY,PREMIUM,2026-02,6,,VERIFIED,17903.20,000293,2026-03-01 02:49:21,synthetic-generator,200293,101794
300294,10249.36,2026-03-28 02:52:03,Synthetic payment record,AYA_PAY,PREMIUM,2026-03,7,,VERIFIED,10249.36,000294,2026-03-28 02:52:03,synthetic-generator,200294,101795
300295,48984.46,2026-04-05 09:32:07,Synthetic payment record,BANK_TRANSFER,PREMIUM,2026-04,8,,PENDING,48984.46,000295,2026-04-07 09:32:07,,200295,101796
300296,10442.31,2026-05-30 09:14:48,Synthetic payment record,KBZ_PAY,PREMIUM,2026-05,9,,VERIFIED,10442.31,000296,2026-06-02 09:14:48,synthetic-generator,200296,101797
300297,33595.68,2026-06-15 16:11:48,Synthetic payment record,WAVE_PAY,PREMIUM,2026-06,10,,PENDING,33595.68,000297,2026-06-17 16:11:48,,200297,101798
300298,20770.29,2026-07-20 08:50:13,Synthetic payment record,AYA_PAY,PREMIUM,2026-07,11,,VERIFIED,20770.29,000298,2026-07-20 08:50:13,synthetic-generator,200298,101799
300299,57433.70,2026-08-31 13:01:10,Synthetic payment record,BANK_TRANSFER,PREMIUM,2026-08,12,,VERIFIED,57433.70,000299,2026-09-02 13:01:10,synthetic-generator,200299,101800
300300,9443.32,2021-09-14 08:00:22,Synthetic payment record,KBZ_PAY,PREMIUM,2021-09,1,,PENDING,9443.32,000300,2021-09-16 08:00:22,,200300,101801
300301,11203.63,2021-10-13 12:37:48,Synthetic payment record,WAVE_PAY,PREMIUM,2021-10,2,,VERIFIED,11203.63,000301,2021-10-14 12:37:48,synthetic-generator,200301,101802
300302,4346.82,2021-11-05 23:48:30,Synthetic payment record,AYA_PAY,PREMIUM,2021-11,3,,VERIFIED,4346.82,000302,2021-11-08 23:48:30,synthetic-generator,200302,101803
300303,19797.20,2021-12-23 06:04:36,Synthetic payment record,BANK_TRANSFER,RENEWAL,2021-12,4,,REJECTED,19797.20,000303,2021-12-25 06:04:36,,200303,101804
300304,12165.77,2022-01-01 17:49:11,Synthetic payment record,KBZ_PAY,PREMIUM,2022-01,5,,PENDING,12165.77,000304,2022-01-03 17:49:11,,200304,101805
300305,36264.97,2022-02-17 05:57:42,Synthetic payment record,WAVE_PAY,RENEWAL,2022-02,6,,VERIFIED,36264.97,000305,2022-02-17 05:57:42,synthetic-generator,200305,101806
300306,9528.16,2022-03-26 23:44:39,Synthetic payment record,AYA_PAY,CLAIM_PAYOUT,2022-03,7,,VERIFIED,9528.16,000306,2022-03-27 23:44:39,synthetic-generator,200306,101807
300307,42442.46,2022-04-11 17:36:14,Synthetic payment record,BANK_TRANSFER,PREMIUM,2022-04,8,,VERIFIED,42442.46,000307,2022-04-12 17:36:14,synthetic-generator,200307,101808
300308,2087.19,2022-05-29 18:39:36,Synthetic payment record,KBZ_PAY,RENEWAL,2022-05,9,,VERIFIED,2087.19,000308,2022-05-30 18:39:36,synthetic-generator,200308,101809
300309,25848.62,2022-06-08 11:59:42,Synthetic payment record,WAVE_PAY,PREMIUM,2022-06,10,,VERIFIED,25848.62,000309,2022-06-09 11:59:42,synthetic-generator,200309,101810
300310,45257.88,2022-07-16 10:17:19,Synthetic payment record,AYA_PAY,PREMIUM,2022-07,11,,VERIFIED,45257.88,000310,2022-07-16 10:17:19,synthetic-generator,200310,101811
300311,31610.14,2022-08-26 07:53:18,Synthetic payment record,BANK_TRANSFER,RENEWAL,2022-08,12,,VERIFIED,31610.14,000311,2022-08-27 07:53:18,synthetic-generator,200311,101812
300312,3385.17,2022-09-27 15:03:17,Synthetic payment record,KBZ_PAY,PREMIUM,2022-09,1,,REJECTED,3385.17,000312,2022-09-29 15:03:17,,200312,101813
300313,4037.99,2022-10-01 04:36:01,Synthetic payment record,WAVE_PAY,PREMIUM,2022-10,2,,VERIFIED,4037.99,000313,2022-10-03 04:36:01,synthetic-generator,200313,101814
300314,8306.16,2022-11-24 12:23:56,Synthetic payment record,AYA_PAY,PREMIUM,2022-11,3,,PENDING,8306.16,000314,2022-11-25 12:23:56,,200314,101815
300315,20252.64,2022-12-17 11:52:12,Synthetic payment record,BANK_TRANSFER,PREMIUM,2022-12,4,,VERIFIED,20252.64,000315,2022-12-17 11:52:12,synthetic-generator,200315,101816
300316,20343.79,2023-01-03 19:40:02,Synthetic payment record,KBZ_PAY,PREMIUM,2023-01,5,,VERIFIED,20343.79,000316,2023-01-03 19:40:02,synthetic-generator,200316,101817
300317,32021.85,2023-02-26 04:57:02,Synthetic payment record,WAVE_PAY,PREMIUM,2023-02,6,,VERIFIED,32021.85,000317,2023-02-26 04:57:02,synthetic-generator,200317,101818
300318,18496.11,2023-03-12 23:32:56,Synthetic payment record,AYA_PAY,PREMIUM,2023-03,7,,VERIFIED,18496.11,000318,2023-03-15 23:32:56,synthetic-generator,200318,101819
300319,29434.56,2023-04-03 06:11:51,Synthetic payment record,BANK_TRANSFER,PREMIUM,2023-04,8,,VERIFIED,29434.56,000319,2023-04-05 06:11:51,synthetic-generator,200319,101820
300320,5882.99,2023-05-21 22:44:24,Synthetic payment record,KBZ_PAY,PREMIUM,2023-05,9,,VERIFIED,5882.99,000320,2023-05-21 22:44:24,synthetic-generator,200320,101821
300321,25151.16,2023-06-23 04:44:37,Synthetic payment record,WAVE_PAY,PREMIUM,2023-06,10,,REJECTED,25151.16,000321,2023-06-24 04:44:37,,200321,101822
300322,14553.31,2023-07-31 19:10:19,Synthetic payment record,AYA_PAY,CLAIM_PAYOUT,2023-07,11,,VERIFIED,14553.31,000322,2023-08-02 19:10:19,synthetic-generator,200322,101823
300323,46605.31,2023-08-12 18:25:11,Synthetic payment record,BANK_TRANSFER,CLAIM_PAYOUT,2023-08,12,,VERIFIED,46605.31,000323,2023-08-15 18:25:11,synthetic-generator,200323,101824
300324,9262.53,2023-09-10 12:22:04,Synthetic payment record,KBZ_PAY,RENEWAL,2023-09,1,,PENDING,9262.53,000324,2023-09-11 12:22:04,,200324,101825
300325,18143.16,2023-10-11 13:40:05,Synthetic payment record,WAVE_PAY,PREMIUM,2023-10,2,,VERIFIED,18143.16,000325,2023-10-12 13:40:05,synthetic-generator,200325,101826
300326,9070.48,2023-11-25 13:27:03,Synthetic payment record,AYA_PAY,PREMIUM,2023-11,3,,VERIFIED,9070.48,000326,2023-11-27 13:27:03,synthetic-generator,200326,101827
300327,38675.68,2023-12-05 10:20:37,Synthetic payment record,BANK_TRANSFER,PREMIUM,2023-12,4,,VERIFIED,38675.68,000327,2023-12-08 10:20:37,synthetic-generator,200327,101828
300328,15212.08,2024-01-23 00:39:53,Synthetic payment record,KBZ_PAY,RENEWAL,2024-01,5,,VERIFIED,15212.08,000328,2024-01-25 00:39:53,synthetic-generator,200328,101829
300329,16810.75,2024-02-11 02:16:01,Synthetic payment record,WAVE_PAY,PREMIUM,2024-02,6,,VERIFIED,16810.75,000329,2024-02-12 02:16:01,synthetic-generator,200329,101830
300330,13375.07,2024-03-06 02:08:19,Synthetic payment record,AYA_PAY,CLAIM_PAYOUT,2024-03,7,,PENDING,13375.07,000330,2024-03-08 02:08:19,,200330,101831
300331,47665.17,2024-04-14 03:31:38,Synthetic payment record,BANK_TRANSFER,CLAIM_PAYOUT,2024-04,8,,VERIFIED,47665.17,000331,2024-04-15 03:31:38,synthetic-generator,200331,101832
300332,2595.34,2024-05-07 17:32:23,Synthetic payment record,KBZ_PAY,PREMIUM,2024-05,9,,VERIFIED,2595.34,000332,2024-05-07 17:32:23,synthetic-generator,200332,101833
300333,7281.73,2024-06-09 12:42:54,Synthetic payment record,WAVE_PAY,PREMIUM,2024-06,10,,VERIFIED,7281.73,000333,2024-06-10 12:42:54,synthetic-generator,200333,101834
300334,40629.55,2024-07-22 11:37:17,Synthetic payment record,AYA_PAY,RENEWAL,2024-07,11,,REJECTED,40629.55,000334,2024-07-22 11:37:17,,200334,101835
300335,61419.80,2024-08-04 13:55:47,Synthetic payment record,BANK_TRANSFER,PREMIUM,2024-08,12,,VERIFIED,61419.80,000335,2024-08-06 13:55:47,synthetic-generator,200335,101836
300336,1976.04,2024-09-11 11:48:21,Synthetic payment record,KBZ_PAY,PREMIUM,2024-09,1,,VERIFIED,1976.04,000336,2024-09-11 11:48:21,synthetic-generator,200336,101837
300337,9166.77,2024-10-29 09:37:11,Synthetic payment record,WAVE_PAY,RENEWAL,2024-10,2,,VERIFIED,9166.77,000337,2024-10-31 09:37:11,synthetic-generator,200337,101838
300338,27686.12,2024-11-21 22:45:11,Synthetic payment record,AYA_PAY,PREMIUM,2024-11,3,,VERIFIED,27686.12,000338,2024-11-22 22:45:11,synthetic-generator,200338,101839
300339,37093.15,2024-12-05 22:16:53,Synthetic payment record,BANK_TRANSFER,PREMIUM,2024-12,4,,VERIFIED,37093.15,000339,2024-12-06 22:16:53,synthetic-generator,200339,101840
300340,15682.22,2025-01-17 15:38:09,Synthetic payment record,KBZ_PAY,PREMIUM,2025-01,5,,VERIFIED,15682.22,000340,2025-01-18 15:38:09,synthetic-generator,200340,101841
300341,8394.49,2025-02-19 17:22:36,Synthetic payment record,WAVE_PAY,PREMIUM,2025-02,6,,VERIFIED,8394.49,000341,2025-02-19 17:22:36,synthetic-generator,200341,101842
300342,17596.85,2025-03-03 23:22:18,Synthetic payment record,AYA_PAY,PREMIUM,2025-03,7,,PENDING,17596.85,000342,2025-03-04 23:22:18,,200342,101843
300343,5979.04,2025-04-29 04:37:22,Synthetic payment record,BANK_TRANSFER,PREMIUM,2025-04,8,,REJECTED,5979.04,000343,2025-05-01 04:37:22,,200343,101844
300344,1964.94,2025-05-08 13:07:53,Synthetic payment record,KBZ_PAY,PREMIUM,2025-05,9,,VERIFIED,1964.94,000344,2025-05-10 13:07:53,synthetic-generator,200344,101845
300345,4625.28,2025-06-02 09:39:09,Synthetic payment record,WAVE_PAY,PREMIUM,2025-06,10,,VERIFIED,4625.28,000345,2025-06-04 09:39:09,synthetic-generator,200345,101846
300346,40530.18,2025-07-11 06:33:35,Synthetic payment record,AYA_PAY,PREMIUM,2025-07,11,,VERIFIED,40530.18,000346,2025-07-13 06:33:35,synthetic-generator,200346,101847
300347,43568.26,2025-08-18 23:15:18,Synthetic payment record,BANK_TRANSFER,PREMIUM,2025-08,12,,VERIFIED,43568.26,000347,2025-08-18 23:15:18,synthetic-generator,200347,101848
300348,3101.04,2025-09-27 23:03:02,Synthetic payment record,KBZ_PAY,RENEWAL,2025-09,1,,VERIFIED,3101.04,000348,2025-09-30 23:03:02,synthetic-generator,200348,101849
300349,10346.58,2025-10-15 12:26:17,Synthetic payment record,WAVE_PAY,RENEWAL,2025-10,2,,VERIFIED,10346.58,000349,2025-10-16 12:26:17,synthetic-generator,200349,101850
300350,17550.04,2025-11-11 10:16:18,Synthetic payment record,AYA_PAY,PREMIUM,2025-11,3,,VERIFIED,17550.04,000350,2025-11-12 10:16:18,synthetic-generator,200350,101851
300351,23481.85,2025-12-27 23:22:39,Synthetic payment record,BANK_TRANSFER,PREMIUM,2025-12,4,,VERIFIED,23481.85,000351,2025-12-28 23:22:39,synthetic-generator,200351,101852
300352,10386.43,2026-01-09 00:55:41,Synthetic payment record,KBZ_PAY,CLAIM_PAYOUT,2026-01,5,,VERIFIED,10386.43,000352,2026-01-10 00:55:41,synthetic-generator,200352,101853
300353,13760.32,2026-02-05 09:55:02,Synthetic payment record,WAVE_PAY,PREMIUM,2026-02,6,,VERIFIED,13760.32,000353,2026-02-05 09:55:02,synthetic-generator,200353,101854
300354,4634.70,2026-03-25 11:54:49,Synthetic payment record,AYA_PAY,PREMIUM,2026-03,7,,VERIFIED,4634.70,000354,2026-03-25 11:54:49,synthetic-generator,200354,101855
300355,45306.33,2026-04-04 04:00:41,Synthetic payment record,BANK_TRANSFER,PREMIUM,2026-04,8,,VERIFIED,45306.33,000355,2026-04-04 04:00:41,synthetic-generator,200355,101856
300356,6982.35,2026-05-19 06:11:46,Synthetic payment record,KBZ_PAY,PREMIUM,2026-05,9,,VERIFIED,6982.35,000356,2026-05-21 06:11:46,synthetic-generator,200356,101857
300357,34951.14,2026-06-10 01:22:09,Synthetic payment record,WAVE_PAY,PREMIUM,2026-06,10,,REJECTED,34951.14,000357,2026-06-12 01:22:09,,200357,101858
300358,23115.23,2026-07-06 09:40:49,Synthetic payment record,AYA_PAY,PREMIUM,2026-07,11,,VERIFIED,23115.23,000358,2026-07-07 09:40:49,synthetic-generator,200358,101859
300359,75504.12,2026-08-17 04:35:49,Synthetic payment record,BANK_TRANSFER,PREMIUM,2026-08,12,,PENDING,75504.12,000359,2026-08-19 04:35:49,,200359,101860
300360,2225.53,2021-09-04 11:24:55,Synthetic payment record,KBZ_PAY,RENEWAL,2021-09,1,,VERIFIED,2225.53,000360,2021-09-04 11:24:55,synthetic-generator,200360,101861
300361,18345.92,2021-10-23 12:33:13,Synthetic payment record,WAVE_PAY,PREMIUM,2021-10,2,,VERIFIED,18345.92,000361,2021-10-25 12:33:13,synthetic-generator,200361,101862
300362,7790.82,2021-11-18 07:23:52,Synthetic payment record,AYA_PAY,PREMIUM,2021-11,3,,VERIFIED,7790.82,000362,2021-11-20 07:23:52,synthetic-generator,200362,101863
300363,23949.29,2021-12-09 03:01:26,Synthetic payment record,BANK_TRANSFER,PREMIUM,2021-12,4,,PENDING,23949.29,000363,2021-12-11 03:01:26,,200363,101864
300364,23640.35,2022-01-13 18:12:57,Synthetic payment record,KBZ_PAY,PREMIUM,2022-01,5,,VERIFIED,23640.35,000364,2022-01-14 18:12:57,synthetic-generator,200364,101865
300365,14255.47,2022-02-04 11:36:52,Synthetic payment record,WAVE_PAY,PREMIUM,2022-02,6,,VERIFIED,14255.47,000365,2022-02-04 11:36:52,synthetic-generator,200365,101866
300366,19191.74,2022-03-12 07:52:19,Synthetic payment record,AYA_PAY,PREMIUM,2022-03,7,,VERIFIED,19191.74,000366,2022-03-14 07:52:19,synthetic-generator,200366,101867
300367,40559.76,2022-04-22 17:08:53,Synthetic payment record,BANK_TRANSFER,PREMIUM,2022-04,8,,PENDING,40559.76,000367,2022-04-23 17:08:53,,200367,101868
300368,12322.88,2022-05-06 10:04:37,Synthetic payment record,KBZ_PAY,PREMIUM,2022-05,9,,VERIFIED,12322.88,000368,2022-05-09 10:04:37,synthetic-generator,200368,101869
300369,15905.69,2022-06-06 19:31:17,Synthetic payment record,WAVE_PAY,PREMIUM,2022-06,10,,VERIFIED,15905.69,000369,2022-06-09 19:31:17,synthetic-generator,200369,101870
300370,35012.10,2022-07-10 23:25:04,Synthetic payment record,AYA_PAY,PREMIUM,2022-07,11,,VERIFIED,35012.10,000370,2022-07-12 23:25:04,synthetic-generator,200370,101871
300371,22320.02,2022-08-11 03:08:24,Synthetic payment record,BANK_TRANSFER,PREMIUM,2022-08,12,,VERIFIED,22320.02,000371,2022-08-11 03:08:24,synthetic-generator,200371,101872
300372,1000.00,2022-09-06 05:39:37,Synthetic payment record,KBZ_PAY,PREMIUM,2022-09,1,,VERIFIED,1000.00,000372,2022-09-07 05:39:37,synthetic-generator,200372,101873
300373,3235.66,2022-10-07 01:54:04,Synthetic payment record,WAVE_PAY,PREMIUM,2022-10,2,,VERIFIED,3235.66,000373,2022-10-10 01:54:04,synthetic-generator,200373,101874
300374,4690.25,2022-11-13 16:00:14,Synthetic payment record,AYA_PAY,PREMIUM,2022-11,3,,VERIFIED,4690.25,000374,2022-11-16 16:00:14,synthetic-generator,200374,101875
300375,8202.13,2022-12-22 07:39:02,Synthetic payment record,BANK_TRANSFER,PREMIUM,2022-12,4,,VERIFIED,8202.13,000375,2022-12-22 07:39:02,synthetic-generator,200375,101876
300376,13136.49,2023-01-26 00:58:43,Synthetic payment record,KBZ_PAY,PREMIUM,2023-01,5,,REJECTED,13136.49,000376,2023-01-28 00:58:43,,200376,101877
300377,5085.84,2023-02-24 12:44:37,Synthetic payment record,WAVE_PAY,RENEWAL,2023-02,6,,VERIFIED,5085.84,000377,2023-02-27 12:44:37,synthetic-generator,200377,101878
300378,20046.32,2023-03-20 22:37:43,Synthetic payment record,AYA_PAY,PREMIUM,2023-03,7,,VERIFIED,20046.32,000378,2023-03-20 22:37:43,synthetic-generator,200378,101879
300379,12702.56,2023-04-09 05:18:12,Synthetic payment record,BANK_TRANSFER,PREMIUM,2023-04,8,,VERIFIED,12702.56,000379,2023-04-11 05:18:12,synthetic-generator,200379,101880
300380,10891.32,2023-05-17 18:04:46,Synthetic payment record,KBZ_PAY,CLAIM_PAYOUT,2023-05,9,,VERIFIED,10891.32,000380,2023-05-18 18:04:46,synthetic-generator,200380,101881
300381,28015.39,2023-06-30 15:22:59,Synthetic payment record,WAVE_PAY,RENEWAL,2023-06,10,,VERIFIED,28015.39,000381,2023-07-01 15:22:59,synthetic-generator,200381,101882
300382,10679.49,2023-07-02 06:07:05,Synthetic payment record,AYA_PAY,RENEWAL,2023-07,11,,VERIFIED,10679.49,000382,2023-07-03 06:07:05,synthetic-generator,200382,101883
300383,33701.41,2023-08-07 13:15:16,Synthetic payment record,BANK_TRANSFER,RENEWAL,2023-08,12,,VERIFIED,33701.41,000383,2023-08-08 13:15:16,synthetic-generator,200383,101884
300384,5656.35,2023-09-19 14:10:12,Synthetic payment record,KBZ_PAY,PREMIUM,2023-09,1,,VERIFIED,5656.35,000384,2023-09-21 14:10:12,synthetic-generator,200384,101885
300385,11967.00,2023-10-09 13:13:26,Synthetic payment record,WAVE_PAY,PREMIUM,2023-10,2,,VERIFIED,11967.00,000385,2023-10-09 13:13:26,synthetic-generator,200385,101886
300386,8073.27,2023-11-21 01:28:46,Synthetic payment record,AYA_PAY,RENEWAL,2023-11,3,,PENDING,8073.27,000386,2023-11-23 01:28:46,,200386,101887
300387,5571.92,2023-12-02 12:00:46,Synthetic payment record,BANK_TRANSFER,PREMIUM,2023-12,4,,VERIFIED,5571.92,000387,2023-12-02 12:00:46,synthetic-generator,200387,101888
300388,25059.50,2024-01-25 14:23:53,Synthetic payment record,KBZ_PAY,PREMIUM,2024-01,5,,VERIFIED,25059.50,000388,2024-01-27 14:23:53,synthetic-generator,200388,101889
300389,13719.81,2024-02-16 09:31:18,Synthetic payment record,WAVE_PAY,RENEWAL,2024-02,6,,VERIFIED,13719.81,000389,2024-02-17 09:31:18,synthetic-generator,200389,101890
300390,14610.37,2024-03-03 07:01:34,Synthetic payment record,AYA_PAY,PREMIUM,2024-03,7,,VERIFIED,14610.37,000390,2024-03-05 07:01:34,synthetic-generator,200390,101891
300391,7834.44,2024-04-02 04:32:21,Synthetic payment record,BANK_TRANSFER,PREMIUM,2024-04,8,,VERIFIED,7834.44,000391,2024-04-03 04:32:21,synthetic-generator,200391,101892
300392,11297.34,2024-05-27 18:54:10,Synthetic payment record,KBZ_PAY,PREMIUM,2024-05,9,,VERIFIED,11297.34,000392,2024-05-28 18:54:10,synthetic-generator,200392,101893
300393,30228.89,2024-06-11 03:34:06,Synthetic payment record,WAVE_PAY,RENEWAL,2024-06,10,,VERIFIED,30228.89,000393,2024-06-11 03:34:06,synthetic-generator,200393,101894
300394,14556.48,2024-07-29 05:28:19,Synthetic payment record,AYA_PAY,RENEWAL,2024-07,11,,VERIFIED,14556.48,000394,2024-08-01 05:28:19,synthetic-generator,200394,101895
300395,25512.12,2024-08-21 16:13:45,Synthetic payment record,BANK_TRANSFER,PREMIUM,2024-08,12,,PENDING,25512.12,000395,2024-08-23 16:13:45,,200395,101896
300396,8900.60,2024-09-01 09:22:09,Synthetic payment record,KBZ_PAY,PREMIUM,2024-09,1,,VERIFIED,8900.60,000396,2024-09-01 09:22:09,synthetic-generator,200396,101897
300397,13813.07,2024-10-03 13:25:02,Synthetic payment record,WAVE_PAY,PREMIUM,2024-10,2,,VERIFIED,13813.07,000397,2024-10-04 13:25:02,synthetic-generator,200397,101898
300398,21365.15,2024-11-01 20:09:15,Synthetic payment record,AYA_PAY,PREMIUM,2024-11,3,,VERIFIED,21365.15,000398,2024-11-01 20:09:15,synthetic-generator,200398,101899
300399,26149.96,2024-12-03 20:06:20,Synthetic payment record,BANK_TRANSFER,RENEWAL,2024-12,4,,REJECTED,26149.96,000399,2024-12-05 20:06:20,,200399,101900
300400,23288.71,2025-01-30 04:33:01,Synthetic payment record,KBZ_PAY,RENEWAL,2025-01,5,,VERIFIED,23288.71,000400,2025-01-30 04:33:01,synthetic-generator,200400,101901
300401,21426.13,2025-02-18 02:29:58,Synthetic payment record,WAVE_PAY,PREMIUM,2025-02,6,,VERIFIED,21426.13,000401,2025-02-21 02:29:58,synthetic-generator,200401,101902
300402,13632.30,2025-03-17 07:32:47,Synthetic payment record,AYA_PAY,PREMIUM,2025-03,7,,VERIFIED,13632.30,000402,2025-03-19 07:32:47,synthetic-generator,200402,101903
300403,50871.55,2025-04-29 20:33:24,Synthetic payment record,BANK_TRANSFER,PREMIUM,2025-04,8,,VERIFIED,50871.55,000403,2025-04-29 20:33:24,synthetic-generator,200403,101904
300404,2468.51,2025-05-16 14:30:12,Synthetic payment record,KBZ_PAY,RENEWAL,2025-05,9,,REJECTED,2468.51,000404,2025-05-18 14:30:12,,200404,101905
300405,30875.19,2025-06-10 19:34:35,Synthetic payment record,WAVE_PAY,PREMIUM,2025-06,10,,VERIFIED,30875.19,000405,2025-06-13 19:34:35,synthetic-generator,200405,101906
300406,48979.76,2025-07-10 22:16:37,Synthetic payment record,AYA_PAY,PREMIUM,2025-07,11,,VERIFIED,48979.76,000406,2025-07-10 22:16:37,synthetic-generator,200406,101907
300407,53974.18,2025-08-16 00:08:07,Synthetic payment record,BANK_TRANSFER,PREMIUM,2025-08,12,,VERIFIED,53974.18,000407,2025-08-17 00:08:07,synthetic-generator,200407,101908
300408,10980.23,2025-09-28 17:28:39,Synthetic payment record,KBZ_PAY,PREMIUM,2025-09,1,,VERIFIED,10980.23,000408,2025-10-01 17:28:39,synthetic-generator,200408,101909
300409,12335.13,2025-10-08 09:54:12,Synthetic payment record,WAVE_PAY,PREMIUM,2025-10,2,,VERIFIED,12335.13,000409,2025-10-09 09:54:12,synthetic-generator,200409,101910
300410,31181.35,2025-11-15 14:24:13,Synthetic payment record,AYA_PAY,PREMIUM,2025-11,3,,VERIFIED,31181.35,000410,2025-11-15 14:24:13,synthetic-generator,200410,101911
300411,18704.00,2025-12-11 11:48:35,Synthetic payment record,BANK_TRANSFER,PREMIUM,2025-12,4,,PENDING,18704.00,000411,2025-12-12 11:48:35,,200411,101912
300412,22027.74,2026-01-01 01:18:54,Synthetic payment record,KBZ_PAY,PREMIUM,2026-01,5,,VERIFIED,22027.74,000412,2026-01-04 01:18:54,synthetic-generator,200412,101913
300413,36219.77,2026-02-20 16:48:54,Synthetic payment record,WAVE_PAY,PREMIUM,2026-02,6,,PENDING,36219.77,000413,2026-02-20 16:48:54,,200413,101914
300414,25942.81,2026-03-12 15:09:37,Synthetic payment record,AYA_PAY,PREMIUM,2026-03,7,,VERIFIED,25942.81,000414,2026-03-12 15:09:37,synthetic-generator,200414,101915
300415,16578.48,2026-04-07 10:40:21,Synthetic payment record,BANK_TRANSFER,PREMIUM,2026-04,8,,VERIFIED,16578.48,000415,2026-04-09 10:40:21,synthetic-generator,200415,101916
300416,17339.99,2026-05-06 00:20:36,Synthetic payment record,KBZ_PAY,PREMIUM,2026-05,9,,VERIFIED,17339.99,000416,2026-05-09 00:20:36,synthetic-generator,200416,101917
300417,43965.20,2026-06-05 23:15:30,Synthetic payment record,WAVE_PAY,CLAIM_PAYOUT,2026-06,10,,VERIFIED,43965.20,000417,2026-06-05 23:15:30,synthetic-generator,200417,101918
