id,created_at,message,is_read,target_role,title,type,recipient_id
602837,2023-03-21 19:25:18,Synthetic notification 2838 for system testing.,1,CUSTOMER,Synthetic Reminder Notification,REMINDER,102837
602838,2024-06-29 00:36:55,Synthetic notification 2839 for system testing.,0,CUSTOMER,Synthetic Info Notification,INFO,102838
602839,2023-01-27 09:52:53,Synthetic notification 2840 for system testing.,1,CUSTOMER,Synthetic Approval Notification,APPROVAL,102839
602840,2025-11-22 18:15:10,Synthetic notification 2841 for system testing.,1,CUSTOMER,Synthetic Rejection Notification,REJECTION,102840
602841,2022-01-14 13:17:51,Synthetic notification 2842 for system testing.,0,CUSTOMER,Synthetic Payment Notification,PAYMENT,102841
602842,2026-01-03 08:20:13,Synthetic notification 2843 for system testing.,1,CUSTOMER,Synthetic Claim Notification,CLAIM,102842
602843,2023-06-03 11:13:57,Synthetic notification 2844 for system testing.,1,CUSTOMER,Synthetic Reminder Notification,REMINDER,102843
602844,2022-01-31 17:06:16,Synthetic notification 2845 for system testing.,0,CUSTOMER,Synthetic Info Notification,INFO,102844
602845,2024-04-26 01:28:10,Synthetic notification 2846 for system testing.,1,CUSTOMER,Synthetic Approval Notification,APPROVAL,102845
602846,2024-08-28 07:39:34,Synthetic notification 2847 for system testing.,1,CUSTOMER,Synthetic Rejection Notification,REJECTION,102846
602847,2022-08-22 17:11:39,Synthetic notification 2848 for system testing.,0,CUSTOMER,Synthetic Payment Notification,PAYMENT,102847
602848,2026-08-08 21:02:04,Synthetic notification 2849 for system testing.,1,CUSTOMER,Synthetic Claim Notification,CLAIM,102848
602849,2025-07-09 19:41:35,Synthetic notification 2850 for system testing.,1,CUSTOMER,Synthetic Reminder Notification,REMINDER,102849
602850,2026-02-25 15:20:21,Synthetic notification 2851 for system testing.,0,CUSTOMER,Synthetic Info Notification,INFO,102850
602851,2022-12-01 04:51:40,Synthetic notification 2852 for system testing.,1,CUSTOMER,Synthetic Approval Notification,APPROVAL,102851
602852,2021-10-25 20:31:41,Synthetic notification 2853 for system testing.,1,CUSTOMER,Synthetic Rejection Notification,REJECTION,102852
602853,2023-06-09 02:32:38,Synthetic notification 2854 for system testing.,0,CUSTOMER,Synthetic Payment Notification,PAYMENT,102853
602854,2024-02-07 18:25:32,Synthetic notification 2855 for system testing.,1,CUSTOMER,Synthetic Claim Notification,CLAIM,102854
602855,2022-12-20 08:35:32,Synthetic notification 2856 for system testing.,1,CUSTOMER,Synthetic Reminder Notification,REMINDER,102855
602856,2025-05-24 02:42:57,Synthetic notification 2857 for system testing.,0,CUSTOMER,Synthetic Info Notification,INFO,102856
602857,2022-01-04 12:13:25,Synthetic notification 2858 for system testing.,1,CUSTOMER,Synthetic Approval Notification,APPROVAL,102857
602858,2023-07-23 09:04:28,Synthetic notification 2859 for system testing.,1,CUSTOMER,Synthetic Rejection Notification,REJECTION,102858
602859,2024-05-12 14:46:05,Synthetic notification 2860 for system testing.,0,CUSTOMER,Synthetic Payment Notification,PAYMENT,102859
602860,2025-11-04 16:30:18,Synthetic notification 2861 for system testing.,1,CUSTOMER,Synthetic Claim Notification,CLAIM,102860
602861,2022-09-20 17:02:29,Synthetic notification 2862 for system testing.,1,CUSTOMER,Synthetic Reminder Notification,REMINDER,102861
602862,2024-05-03 22:22:35,Synthetic notification 2863 for system testing.,0,CUSTOMER,Synthetic Info Notification,INFO,102862
602863,2026-01-09 16:38:50,Synthetic notification 2864 for system testing.,1,CUSTOMER,Synthetic Approval Notification,APPROVAL,102863
602864,2022-09-19 10:16:46,Synthetic notification 2865 for system testing.,1,CUSTOMER,Synthetic Rejection Notification,REJECTION,102864
602865,2026-03-12 13:15:04,Synthetic notification 2866 for system testing.,0,CUSTOMER,Synthetic Payment Notification,PAYMENT,102865
602866,2023-04-14 23:56:37,Synthetic notification 2867 for system testing.,1,CUSTOMER,Synthetic Claim Notification,CLAIM,102866
602867,2023-10-12 15:22:49,Synthetic notification 2868 for system testing.,1,CUSTOMER,Synthetic Reminder Notification,REMINDER,102867
602868,2025-06-12 09:42:32,Synthetic notification 2869 for system testing.,0,CUSTOMER,Synthetic Info Notification,INFO,102868
602869,2025-06-15 17:53:54,Synthetic notification 2870 for system testing.,1,CUSTOMER,Synthetic Approval Notification,APPROVAL,102869
602870,2023-10-25 08:48:39,Synthetic notification 2871 for system testing.,1,CUSTOMER,Synthetic Rejection Notification,REJECTION,102870
602871,2024-09-23 10:14:41,Synthetic notification 2872 for system testing.,0,CUSTOMER,Synthetic Payment Notification,PAYMENT,102871
602872,2022-04-28 16:52:46,Synthetic notification 2873 for system testing.,1,CUSTOMER,Synthetic Claim Notification,CLAIM,102872
602873,2023-02-03 03:52:21,Synthetic notification 2874 for system testing.,1,CUSTOMER,Synthetic Reminder Notification,REMINDER,102873
602874,2024-02-13 05:26:43,Synthetic notification 2875 for system testing.,0,CUSTOMER,Synthetic Info Notification,INFO,102874
602875,2022-03-27 02:31:20,Synthetic notification 2876 for system testing.,1,CUSTOMER,Synthetic Approval Notification,APPROVAL,102875
602876,2024-05-26 16:55:30,Synthetic notification 2877 for system testing.,1,CUSTOMER,Synthetic Rejection Notification,REJECTION,102876
602877,2021-12-20 01:29:35,Synthetic notification 2878 for system testing.,0,CUSTOMER,Synthetic Payment Notification,PAYMENT,102877
602878,2021-11-14 03:03:44,Synthetic notification 2879 for system testing.,1,CUSTOMER,Synthetic Claim Notification,CLAIM,102878
602879,2022-08-13 02:11:18,Synthetic notification 2880 for system testing.,1,CUSTOMER,Synthetic Reminder Notification,REMINDER,102879
602880,2025-12-19 02:24:57,Synthetic notification 2881 for system testing.,0,CUSTOMER,Synthetic Info Notification,INFO,102880
602881,2025-08-10 07:40:19,Synthetic notification 2882 for system testing.,1,CUSTOMER,Synthetic Approval Notification,APPROVAL,102881
602882,2024-11-14 17:36:36,Synthetic notification 2883 for system testing.,1,CUSTOMER,Synthetic Rejection Notification,REJECTION,102882
602883,2023-12-15 09:35:47,Synthetic notification 2884 for system testing.,0,CUSTOMER,Synthetic Payment Notification,PAYMENT,102883
602884,2021-10-05 21:59:39,Synthetic notification 2885 for system testing.,1,CUSTOMER,Synthetic Claim Notification,CLAIM,102884
602885,2025-01-10 11:37:30,Synthetic notification 2886 for system testing.,1,CUSTOMER,Synthetic Reminder Notification,REMINDER,102885
602886,2023-08-06 06:59:34,Synthetic notification 2887 for system testing.,0,CUSTOMER,Synthetic Info Notification,INFO,102886
602887,2022-12-31 20:42:54,Synthetic notification 2888 for system testing.,1,CUSTOMER,Synthetic Approval Notification,APPROVAL,102887
602888,2023-10-23 00:48:35,Synthetic notification 2889 for system testing.,1,CUSTOMER,Synthetic Rejection Notification,REJECTION,102888
602889,2024-03-25 06:31:01,Synthetic notification 2890 for system testing.,0,CUSTOMER,Synthetic Payment Notification,PAYMENT,102889
602890,2021-12-11 19:23:21,Synthetic notification 2891 for system testing.,1,CUSTOMER,Synthetic Claim Notification,CLAIM,102890
602891,2025-09-25 13:56:13,Synthetic notification 2892 for system testing.,1,CUSTOMER,Synthetic Reminder Notification,REMINDER,102891
602892,2025-03-31 18:03:55,Synthetic notification 2893 for system testing.,0,CUSTOMER,Synthetic Info Notification,INFO,102892
602893,2024-06-05 17:47:08,Synthetic notification 2894 for system testing.,1,CUSTOMER,Synthetic Approval Notification,APPROVAL,102893
602894,2023-03-26 10:15:43,Synthetic notification 2895 for system testing.,1,CUSTOMER,Synthetic Rejection Notification,REJECTION,102894
602895,2022-06-10 06:21:06,Synthetic notification 2896 for system testing.,0,CUSTOMER,Synthetic Payment Notification,PAYMENT,102895
602896,2023-03-09 20:13:10,Synthetic notification 2897 for system testing.,1,CUSTOMER,Synthetic Claim Notification,CLAIM,102896
602897,2024-01-12 01:27:44,Synthetic notification 2898 for system testing.,1,CUSTOMER,Synthetic Reminder Notification,REMINDER,102897
602898,2025-01-18 23:19:04,Synthetic notification 2899 for system testing.,0,CUSTOMER,Synthetic Info Notification,INFO,102898
602899,2022-07-11 09:28:05,Synthetic notification 2900 for system testing.,1,CUSTOMER,Synthetic Approval Notification,APPROVAL,102899
602900,2026-02-09 12:33:56,Synthetic notification 2901 for system testing.,1,CUSTOMER,Synthetic Rejection Notification,REJECTION,102900
602901,2023-10-05 11:52:53,Synthetic notification 2902 for system testing.,0,CUSTOMER,Synthetic Payment Notification,PAYMENT,102901
602902,2022-06-24 12:23:14,Synthetic notification 2903 for system testing.,1,CUSTOMER,Synthetic Claim Notification,CLAIM,102902
602903,2022-12-08 23:45:27,Synthetic notification 2904 for system testing.,1,CUSTOMER,Synthetic Reminder Notification,REMINDER,102903
602904,2025-11-08 06:25:03,Synthetic notification 2905 for system testing.,0,CUSTOMER,Synthetic Info Notification,INFO,102904
602905,2023-04-11 05:17:25,Synthetic notification 2906 for system testing.,1,CUSTOMER,Synthetic Approval Notification,APPROVAL,102905
602906,2022-08-09 07:46:07,Synthetic notification 2907 for system testing.,1,CUSTOMER,Synthetic Rejection Notification,REJECTION,102906
602907,2024-09-22 02:05:35,Synthetic notification 2908 for system testing.,0,CUSTOMER,Synthetic Payment Notification,PAYMENT,102907
602908,2022-07-22 21:19:30,Synthetic notification 2909 for system testing.,1,CUSTOMER,Synthetic Claim Notification,CLAIM,102908
602909,2025-06-07 05:17:28,Synthetic notification 2910 for system testing.,1,CUSTOMER,Synthetic Reminder Notification,REMINDER,102909
602910,2021-09-05 23:46:57,Synthetic notification 2911 for system testing.,0,CUSTOMER,Synthetic Info Notification,INFO,102910
602911,2026-05-31 11:08:36,Synthetic notification 2912 for system testing.,1,CUSTOMER,Synthetic Approval Notification,APPROVAL,102911
602912,2025-06-01 20:35:45,Synthetic notification 2913 for system testing.,1,CUSTOMER,Synthetic Rejection Notification,REJECTION,102912
602913,2026-06-01 03:11:27,Synthetic notification 2914 for system testing.,0,CUSTOMER,Synthetic Payment Notification,PAYMENT,102913
602914,2024-01-20 08:10:39,Synthetic notification 2915 for system testing.,1,CUSTOMER,Synthetic Claim Notification,CLAIM,102914
602915,2022-08-12 23:15:55,Synthetic notification 2916 for system testing.,1,CUSTOMER,Synthetic Reminder Notification,REMINDER,102915
602916,2023-04-01 12:29:41,Synthetic notification 2917 for system testing.,0,CUSTOMER,Synthetic Info Notification,INFO,102916
602917,2023-12-11 00:01:41,Synthetic notification 2918 for system testing.,1,CUSTOMER,Synthetic Approval Notification,APPROVAL,102917
602918,2022-06-16 02:39:27,Synthetic notification 2919 for system testing.,1,CUSTOMER,Synthetic Rejection Notification,REJECTION,102918
602919,2025-09-09 02:38:43,Synthetic notification 2920 for system testing.,0,CUSTOMER,Synthetic Payment Notification,PAYMENT,102919
602920,2022-03-29 18:54:33,Synthetic notification 2921 for system testing.,1,CUSTOMER,Synthetic Claim Notification,CLAIM,102920
602921,2024-03-09 11:00:47,Synthetic notification 2922 for system testing.,1,CUSTOMER,Synthetic Reminder Notification,REMINDER,102921
602922,2021-12-30 15:53:22,Synthetic notification 2923 for system testing.,0,CUSTOMER,Synthetic Info Notification,INFO,102922
602923,2026-06-30 17:02:05,Synthetic notification 2924 for system testing.,1,CUSTOMER,Synthetic Approval Notification,APPROVAL,102923
602924,2024-02-15 14:52:06,Synthetic notification 2925 for system testing.,1,CUSTOMER,Synthetic Rejection Notification,REJECTION,102924
602925,2025-08-27 15:26:57,Synthetic notification 2926 for system testing.,0,CUSTOMER,Synthetic Payment Notification,PAYMENT,102925
602926,2025-08-15 08:07:33,Synthetic notification 2927 for system testing.,1,CUSTOMER,Synthetic Claim Notification,CLAIM,102926
602927,2022-08-14 15:37:55,Synthetic notification 2928 for system testing.,1,CUSTOMER,Synthetic Reminder Notification,REMINDER,102927
602928,2021-09-27 09:31:26,Synthetic notification 2929 for system testing.,0,CUSTOMER,Synthetic Info Notification,INFO,102928
602929,2022-02-02 05:18:40,Synthetic notification 2930 for system testing.,1,CUSTOMER,Synthetic Approval Notification,APPROVAL,102929
602930,2024-10-18 07:46:22,Synthetic notification 2931 for system testing.,1,CUSTOMER,Synthetic Rejection Notification,REJECTION,102930
602931,2023-03-26 21:27:58,Synthetic notification 2932 for system testing.,0,CUSTOMER,Synthetic Payment Notification,PAYMENT,102931
602932,2025-10-14 05:25:31,Synthetic notification 2933 for system testing.,1,CUSTOMER,Synthetic Claim Notification,CLAIM,102932
602933,2023-05-16 23:25:46,Synthetic notification 2934 for system testing.,1,CUSTOMER,Synthetic Reminder Notification,REMINDER,102933
602934,2024-06-13 20:12:32,Synthetic notification 2935 for system testing.,0,CUSTOMER,Synthetic Info Notification,INFO,102934
602935,2022-09-25 08:41:40,Synthetic notification 2936 for system testing.,1,CUSTOMER,Synthetic Approval Notification,APPROVAL,102935
602936,2025-09-21 07:46:46,Synthetic notification 2937 for system testing.,1,CUSTOMER,Synthetic Rejection Notification,REJECTION,102936
602937,2026-02-19 08:51:08,Synthetic notification 2938 for system testing.,0,CUSTOMER,Synthetic Payment Notification,PAYMENT,102937
602938,2026-02-15 04:45:31,Synthetic notification 2939 for system testing.,1,CUSTOMER,Synthetic Claim Notification,CLAIM,102938
602939,2024-09-08 10:20:07,Synthetic notification 2940 for system testing.,1,CUSTOMER,Synthetic Reminder Notification,REMINDER,102939
602940,2021-11-06 03:39:04,Synthetic notification 2941 for system testing.,0,CUSTOMER,Synthetic Info Notification,INFO,102940
602941,2024-03-27 17:24:25,Synthetic notification 2942 for system testing.,1,CUSTOMER,Synthetic Approval Notification,APPROVAL,102941
602942,2025-05-25 18:33:32,Synthetic notification 2943 for system testing.,1,CUSTOMER,Synthetic Rejection Notification,REJECTION,102942
602943,2025-12-08 14:24:33,Synthetic notification 2944 for system testing.,0,CUSTOMER,Synthetic Payment Notification,PAYMENT,102943
602944,2022-01-24 23:20:10,Synthetic notification 2945 for system testing.,1,CUSTOMER,Synthetic Claim Notification,CLAIM,102944
602945,2026-08-11 19:18:59,Synthetic notification 2946 for system testing.,1,CUSTOMER,Synthetic Reminder Notification,REMINDER,102945
602946,2022-10-11 07:16:35,Synthetic notification 2947 for system testing.,0,CUSTOMER,Synthetic Info Notification,INFO,102946
602947,2023-01-27 18:05:54,Synthetic notification 2948 for system testing.,1,CUSTOMER,Synthetic Approval Notification,APPROVAL,102947
602948,2022-01-24 11:46:05,Synthetic notification 2949 for system testing.,1,CUSTOMER,Synthetic Rejection Notification,REJECTION,102948
602949,2024-03-28 11:47:30,Synthetic notification 2950 for system testing.,0,CUSTOMER,Synthetic Payment Notification,PAYMENT,102949
602950,2026-04-27 17:14:27,Synthetic notification 2951 for system testing.,1,CUSTOMER,Synthetic Claim Notification,CLAIM,102950
602951,2025-07-23 14:12:14,Synthetic notification 2952 for system testing.,1,CUSTOMER,Synthetic Reminder Notification,REMINDER,102951
602952,2026-04-03 13:54:48,Synthetic notification 2953 for system testing.,0,CUSTOMER,Synthetic Info Notification,INFO,102952
602953,2022-03-24 03:33:02,Synthetic notification 2954 for system testing.,1,CUSTOMER,Synthetic Approval Notification,APPROVAL,102953
602954,2022-04-04 03:23:03,Synthetic notification 2955 for system testing.,1,CUSTOMER,Synthetic Rejection Notification,REJECTION,102954
602955,2023-03-09 18:59:08,Synthetic notification 2956 for system testing.,0,CUSTOMER,Synthetic Payment Notification,PAYMENT,102955
602956,2023-12-07 23:14:46,Synthetic notification 2957 for system testing.,1,CUSTOMER,Synthetic Claim Notification,CLAIM,102956
602957,2022-05-08 12:21:11,Synthetic notification 2958 for system testing.,1,CUSTOMER,Synthetic Reminder Notification,REMINDER,102957
602958,2023-09-22 16:48:50,Synthetic notification 2959 for system testing.,0,CUSTOMER,Synthetic Info Notification,INFO,102958
602959,2022-02-17 17:16:08,Synthetic notification 2960 for system testing.,1,CUSTOMER,Synthetic Approval Notification,APPROVAL,102959
602960,2023-01-27 14:37:57,Synthetic notification 2961 for system testing.,1,CUSTOMER,Synthetic Rejection Notification,REJECTION,102960
602961,2022-12-30 15:15:53,Synthetic notification 2962 for system testing.,0,CUSTOMER,Synthetic Payment Notification,PAYMENT,102961
602962,2023-04-26 23:05:28,Synthetic notification 2963 for system testing.,1,CUSTOMER,Synthetic Claim Notification,CLAIM,102962
602963,2024-11-07 07:01:50,Synthetic notification 2964 for system testing.,1,CUSTOMER,Synthetic Reminder Notification,REMINDER,102963
602964,2023-09-08 01:53:09,Synthetic notification 2965 for system testing.,0,CUSTOMER,Synthetic Info Notification,INFO,102964
602965,2022-03-04 23:36:46,Synthetic notification 2966 for system testing.,1,CUSTOMER,Synthetic Approval Notification,APPROVAL,102965
602966,2025-10-20 01:21:12,Synthetic notification 2967 for system testing.,1,CUSTOMER,Synthetic Rejection Notification,REJECTION,102966
602967,2026-01-29 20:37:41,Synthetic notification 2968 for system testing.,0,CUSTOMER,Synthetic Payment Notification,PAYMENT,102967
602968,2024-02-15 01:40:41,Synthetic notification 2969 for system testing.,1,CUSTOMER,Synthetic Claim Notification,CLAIM,102968
602969,2023-08-04 13:11:05,Synthetic notification 2970 for system testing.,1,CUSTOMER,Synthetic Reminder Notification,REMINDER,102969
602970,2024-06-01 09:31:19,Synthetic notification 2971 for system testing.,0,CUSTOMER,Synthetic Info Notification,INFO,102970
602971,2024-09-28 06:53:38,Synthetic notification 2972 for system testing.,1,CUSTOMER,Synthetic Approval Notification,APPROVAL,102971
602972,2023-03-17 12:49:40,Synthetic notification 2973 for system testing.,1,CUSTOMER,Synthetic Rejection Notification,REJECTION,102972
602973,2024-12-08 01:57:51,Synthetic notification 2974 for system testing.,0,CUSTOMER,Synthetic Payment Notification,PAYMENT,102973
602974,2024-12-11 17:54:25,Synthetic notification 2975 for system testing.,1,CUSTOMER,Synthetic Claim Notification,CLAIM,102974
602975,2024-04-25 04:28:03,Synthetic notification 2976 for system testing.,1,CUSTOMER,Synthetic Reminder Notification,REMINDER,102975
602976,2024-05-02 06:23:54,Synthetic notification 2977 for system testing.,0,CUSTOMER,Synthetic Info Notification,INFO,102976
602977,2026-04-03 16:50:14,Synthetic notification 2978 for system testing.,1,CUSTOMER,Synthetic Approval Notification,APPROVAL,102977
602978,2024-03-08 14:24:20,Synthetic notification 2979 for system testing.,1,CUSTOMER,Synthetic Rejection Notification,REJECTION,102978
602979,2023-05-01 22:16:13,Synthetic notification 2980 for system testing.,0,CUSTOMER,Synthetic Payment Notification,PAYMENT,102979
602980,2024-08-25 23:46:22,Synthetic notification 2981 for system testing.,1,CUSTOMER,Synthetic Claim Notification,CLAIM,102980
602981,2026-08-23 19:07:39,Synthetic notification 2982 for system testing.,1,CUSTOMER,Synthetic Reminder Notification,REMINDER,102981
602982,2025-09-27 20:03:12,Synthetic notification 2983 for system testing.,0,CUSTOMER,Synthetic Info Notification,INFO,102982
602983,2023-06-01 09:27:10,Synthetic notification 2984 for system testing.,1,CUSTOMER,Synthetic Approval Notification,APPROVAL,102983
602984,2025-10-05 17:58:00,Synthetic notification 2985 for system testing.,1,CUSTOMER,Synthetic Rejection Notification,REJECTION,102984
602985,2023-04-16 23:49:12,Synthetic notification 2986 for system testing.,0,CUSTOMER,Synthetic Payment Notification,PAYMENT,102985
602986,2024-07-27 15:12:46,Synthetic notification 2987 for system testing.,1,CUSTOMER,Synthetic Claim Notification,CLAIM,102986
602987,2025-01-31 18:03:46,Synthetic notification 2988 for system testing.,1,CUSTOMER,Synthetic Reminder Notification,REMINDER,102987
602988,2025-06-24 18:16:30,Synthetic notification 2989 for system testing.,0,CUSTOMER,Synthetic Info Notification,INFO,102988
602989,2024-08-28 19:25:40,Synthetic notification 2990 for system testing.,1,CUSTOMER,Synthetic Approval Notification,APPROVAL,102989
602990,2023-06-19 23:12:51,Synthetic notification 2991 for system testing.,1,CUSTOMER,Synthetic Rejection Notification,REJECTION,102990
602991,2025-06-05 11:30:23,Synthetic notification 2992 for system testing.,0,CUSTOMER,Synthetic Payment Notification,PAYMENT,102991
602992,2024-10-20 00:50:48,Synthetic notification 2993 for system testing.,1,CUSTOMER,Synthetic Claim Notification,CLAIM,102992
602993,2025-02-15 00:15:31,Synthetic notification 2994 for system testing.,1,CUSTOMER,Synthetic Reminder Notification,REMINDER,102993
602994,2025-06-28 18:41:14,Synthetic notification 2995 for system testing.,0,CUSTOMER,Synthetic Info Notification,INFO,102994
602995,2022-01-30 11:08:49,Synthetic notification 2996 for system testing.,1,CUSTOMER,Synthetic Approval Notification,APPROVAL,102995
602996,2025-04-10 05:29:20,Synthetic notification 2997 for system testing.,1,CUSTOMER,Synthetic Rejection Notification,REJECTION,102996
602997,2026-03-09 04:42:00,Synthetic notification 2998 for system testing.,0,CUSTOMER,Synthetic Payment Notification,PAYMENT,102997
602998,2022-09-12 14:22:37,Synthetic notification 2999 for system testing.,1,CUSTOMER,Synthetic Claim Notification,CLAIM,102998
602999,2021-09-30 17:53:46,Synthetic notification 3000 for system testing.,1,CUSTOMER,Synthetic Reminder Notification,REMINDER,102999
603000,2022-02-03 21:21:16,Synthetic notification 3001 for system testing.,0,CUSTOMER,Synthetic Info Notification,INFO,103000
603001,2021-11-16 23:08:52,Synthetic notification 3002 for system testing.,1,CUSTOMER,Synthetic Approval Notification,APPROVAL,103001
603002,2026-04-26 04:48:42,Synthetic notification 3003 for system testing.,1,CUSTOMER,Synthetic Rejection Notification,REJECTION,103002
603003,2025-12-23 01:55:53,Synthetic notification 3004 for system testing.,0,CUSTOMER,Synthetic Payment Notification,PAYMENT,103003
603004,2022-10-13 06:41:52,Synthetic notification 3005 for system testing.,1,CUSTOMER,Synthetic Claim Notification,CLAIM,103004
603005,2024-02-29 07:04:30,Synthetic notification 3006 for system testing.,1,CUSTOMER,Synthetic Reminder Notification,REMINDER,103005
603006,2023-01-17 23:45:42,Synthetic notification 3007 for system testing.,0,CUSTOMER,Synthetic Info Notification,INFO,103006
603007,2022-11-16 22:32:16,Synthetic notification 3008 for system testing.,1,CUSTOMER,Synthetic Approval Notification,APPROVAL,103007
603008,2022-01-14 02:54:22,Synthetic notification 3009 for system testing.,1,CUSTOMER,Synthetic Rejection Notification,REJECTION,103008
603009,2023-08-15 14:10:49,Synthetic notification 3010 for system testing.,0,CUSTOMER,Synthetic Payment Notification,PAYMENT,103009
603010,2025-09-20 10:48:33,Synthetic notification 3011 for system testing.,1,CUSTOMER,Synthetic Claim Notification,CLAIM,103010
603011,2024-04-10 23:05:52,Synthetic notification 3012 for system testing.,1,CUSTOMER,Synthetic Reminder Notification,REMINDER,103011
603012,2024-07-02 16:40:08,Synthetic notification 3013 for system testing.,0,CUSTOMER,Synthetic Info Notification,INFO,103012
603013,2024-10-15 10:21:25,Synthetic notification 3014 for system testing.,1,CUSTOMER,Synthetic Approval Notification,APPROVAL,103013
603014,2021-09-05 05:08:02,Synthetic notification 3015 for system testing.,1,CUSTOMER,Synthetic Rejection Notification,REJECTION,103014
603015,2024-09-05 06:17:40,Synthetic notification 3016 for system testing.,0,CUSTOMER,Synthetic Payment Notification,PAYMENT,103015
603016,2024-12-28 05:01:16,Synthetic notification 3017 for system testing.,1,CUSTOMER,Synthetic Claim Notification,CLAIM,103016
603017,2022-10-21 11:16:54,Synthetic notification 3018 for system testing.,1,CUSTOMER,Synthetic Reminder Notification,REMINDER,103017
603018,2023-03-06 00:39:53,Synthetic notification 3019 for system testing.,0,CUSTOMER,Synthetic Info Notification,INFO,103018
603019,2023-10-25 23:48:00,Synthetic notification 3020 for system testing.,1,CUSTOMER,Synthetic Approval Notification,APPROVAL,103019
603020,2025-06-15 11:22:07,Synthetic notification 3021 for system testing.,1,CUSTOMER,Synthetic Rejection Notification,REJECTION,103020
603021,2023-05-28 08:32:27,Synthetic notification 3022 for system testing.,0,CUSTOMER,Synthetic Payment Notification,PAYMENT,103021
603022,2023-07-11 01:39:01,Synthetic notification 3023 for system testing.,1,CUSTOMER,Synthetic Claim Notification,CLAIM,103022
603023,2026-03-29 14:35:27,Synthetic notification 3024 for system testing.,1,CUSTOMER,Synthetic Reminder Notification,REMINDER,103023
603024,2025-01-30 09:47:53,Synthetic notification 3025 for system testing.,0,CUSTOMER,Synthetic Info Notification,INFO,103024
603025,2024-08-10 09:24:16,Synthetic notification 3026 for system testing.,1,CUSTOMER,Synthetic Approval Notification,APPROVAL,103025
603026,2026-01-03 15:39:02,Synthetic notification 3027 for system testing.,1,CUSTOMER,Synthetic Rejection Notification,REJECTION,103026
603027,2021-12-25 16:01:43,Synthetic notification 3028 for system testing.,0,CUSTOMER,Synthetic Payment Notification,PAYMENT,103027
603028,2021-10-01 13:01:50,Synthetic notification 3029 for system testing.,1,CUSTOMER,Synthetic Claim Notification,CLAIM,103028
603029,2024-08-31 14:42:48,Synthetic notification 3030 for system testing.,1,CUSTOMER,Synthetic Reminder Notification,REMINDER,103029
603030,2022-05-05 01:45:54,Synthetic notification 3031 for system testing.,0,CUSTOMER,Synthetic Info Notification,INFO,103030
603031,2023-03-31 13:43:05,Synthetic notification 3032 for system testing.,1,CUSTOMER,Synthetic Approval Notification,APPROVAL,103031
603032,2022-11-02 18:00:48,Synthetic notification 3033 for system testing.,1,CUSTOMER,Synthetic Rejection Notification,REJECTION,103032
603033,2025-02-17 00:26:19,Synthetic notification 3034 for system testing.,0,CUSTOMER,Synthetic Payment Notification,PAYMENT,103033
603034,2025-04-16 07:42:27,Synthetic notification 3035 for system testing.,1,CUSTOMER,Synthetic Claim Notification,CLAIM,103034
603035,2021-11-21 20:35:18,Synthetic notification 3036 for system testing.,1,CUSTOMER,Synthetic Reminder Notification,REMINDER,103035
603036,2026-03-25 07:33:37,Synthetic notification 3037 for system testing.,0,CUSTOMER,Synthetic Info Notification,INFO,103036
603037,2026-08-24 17:42:03,Synthetic notification 3038 for system testing.,1,CUSTOMER,Synthetic Approval Notification,APPROVAL,103037
603038,2023-05-31 05:37:49,Synthetic notification 3039 for system testing.,1,CUSTOMER,Synthetic Rejection Notification,REJECTION,103038
603039,2023-10-25 01:09:57,Synthetic notification 3040 for system testing.,0,CUSTOMER,Synthetic Payment Notification,PAYMENT,103039
603040,2024-01-29 13:32:39,Synthetic notification 3041 for system testing.,1,CUSTOMER,Synthetic Claim Notification,CLAIM,103040
603041,2023-05-27 14:42:55,Synthetic notification 3042 for system testing.,1,CUSTOMER,Synthetic Reminder Notification,REMINDER,103041
603042,2025-09-24 21:41:40,Synthetic notification 3043 for system testing.,0,CUSTOMER,Synthetic Info Notification,INFO,103042
603043,2023-06-14 23:36:32,Synthetic notification 3044 for system testing.,1,CUSTOMER,Synthetic Approval Notification,APPROVAL,103043
603044,2023-03-15 17:34:22,Synthetic notification 3045 for system testing.,1,CUSTOMER,Synthetic Rejection Notification,REJECTION,103044
603045,2023-07-30 19:44:02,Synthetic notification 3046 for system testing.,0,CUSTOMER,Synthetic Payment Notification,PAYMENT,103045
603046,2023-01-23 17:59:29,Synthetic notification 3047 for system testing.,1,CUSTOMER,Synthetic Claim Notification,CLAIM,103046
603047,2024-08-18 02:25:14,Synthetic notification 3048 for system testing.,1,CUSTOMER,Synthetic Reminder Notification,REMINDER,103047
603048,2024-04-17 08:09:33,Synthetic notification 3049 for system testing.,0,CUSTOMER,Synthetic Info Notification,INFO,103048
603049,2022-12-13 23:54:25,Synthetic notification 3050 for system testing.,1,CUSTOMER,Synthetic Approval Notification,APPROVAL,103049
603050,2023-03-22 01:02:48,Synthetic notification 3051 for system testing.,1,CUSTOMER,Synthetic Rejection Notification,REJECTION,103050
603051,2022-03-19 13:59:33,Synthetic notification 3052 for system testing.,0,CUSTOMER,Synthetic Payment Notification,PAYMENT,103051
603052,2022-06-02 12:05:59,Synthetic notification 3053 for system testing.,1,CUSTOMER,Synthetic Claim Notification,CLAIM,103052
603053,2024-01-03 00:33:07,Synthetic notification 3054 for system testing.,1,CUSTOMER,Synthetic Reminder Notification,REMINDER,103053
