id,created_at,message,is_read,target_role,title,type,recipient_id
600231,2026-07-18 00:55:24,Synthetic notification 232 for system testing.,0,AGENT,Synthetic Payment Notification,PAYMENT,100231
600232,2023-04-17 06:02:40,Synthetic notification 233 for system testing.,1,AGENT,Synthetic Claim Notification,CLAIM,100232
600233,2024-02-06 10:16:47,Synthetic notification 234 for system testing.,1,AGENT,Synthetic Reminder Notification,REMINDER,100233
600234,2024-05-08 22:43:05,Synthetic notification 235 for system testing.,0,AGENT,Synthetic Info Notification,INFO,100234
600235,2024-09-16 17:54:53,Synthetic notification 236 for system testing.,1,AGENT,Synthetic Approval Notification,APPROVAL,100235
600236,2023-03-16 09:25:21,Synthetic notification 237 for system testing.,1,AGENT,Synthetic Rejection Notification,REJECTION,100236
600237,2022-07-12 22:45:02,Synthetic notification 238 for system testing.,0,AGENT,Synthetic Payment Notification,PAYMENT,100237
600238,2026-05-21 09:56:17,Synthetic notification 239 for system testing.,1,AGENT,Synthetic Claim Notification,CLAIM,100238
600239,2022-08-28 06:30:42,Synthetic notification 240 for system testing.,1,AGENT,Synthetic Reminder Notification,REMINDER,100239
600240,2025-07-19 01:59:12,Synthetic notification 241 for system testing.,0,AGENT,Synthetic Info Notification,INFO,100240
600241,2026-02-19 07:43:22,Synthetic notification 242 for system testing.,1,AGENT,Synthetic Approval Notification,APPROVAL,100241
600242,2024-02-09 00:05:01,Synthetic notification 243 for system testing.,1,AGENT,Synthetic Rejection Notification,REJECTION,100242
600243,2026-03-30 00:19:30,Synthetic notification 244 for system testing.,0,AGENT,Synthetic Payment Notification,PAYMENT,100243
600244,2025-03-29 11:50:27,Synthetic notification 245 for system testing.,1,AGENT,Synthetic Claim Notification,CLAIM,100244
600245,2023-01-02 13:15:12,Synthetic notification 246 for system testing.,1,AGENT,Synthetic Reminder Notification,REMINDER,100245
600246,2025-04-15 12:53:15,Synthetic notification 247 for system testing.,0,AGENT,Synthetic Info Notification,INFO,100246
600247,2024-05-24 15:11:41,Synthetic notification 248 for system testing.,1,AGENT,Synthetic Approval Notification,APPROVAL,100247
600248,2024-10-17 12:33:55,Synthetic notification 249 for system testing.,1,AGENT,Synthetic Rejection Notification,REJECTION,100248
600249,2023-04-30 17:05:51,Synthetic notification 250 for system testing.,0,AGENT,Synthetic Payment Notification,PAYMENT,100249
600250,2024-04-03 12:24:47,Synthetic notification 251 for system testing.,1,AGENT,Synthetic Claim Notification,CLAIM,100250
600251,2022-06-17 05:20:07,Synthetic notification 252 for system testing.,1,CUSTOMER,Synthetic Reminder Notification,REMINDER,100251
600252,2025-06-12 21:50:07,Synthetic notification 253 for system testing.,0,CUSTOMER,Synthetic Info Notification,INFO,100252
600253,2025-05-28 07:12:15,Synthetic notification 254 for system testing.,1,CUSTOMER,Synthetic Approval Notification,APPROVAL,100253
600254,2026-08-26 00:48:15,Synthetic notification 255 for system testing.,1,CUSTOMER,Synthetic Rejection Notification,REJECTION,100254
600255,2021-10-18 03:18:28,Synthetic notification 256 for system testing.,0,CUSTOMER,Synthetic Payment Notification,PAYMENT,100255
600256,2022-05-01 21:23:41,Synthetic notification 257 for system testing.,1,CUSTOMER,Synthetic Claim Notification,CLAIM,100256
600257,2022-03-01 13:50:02,Synthetic notification 258 for system testing.,1,CUSTOMER,Synthetic Reminder Notification,REMINDER,100257
600258,2023-01-16 06:04:36,Synthetic notification 259 for system testing.,0,CUSTOMER,Synthetic Info Notification,INFO,100258
600259,2023-10-14 12:36:25,Synthetic notification 260 for system testing.,1,CUSTOMER,Synthetic Approval Notification,APPROVAL,100259
600260,2026-08-29 03:22:23,Synthetic notification 261 for system testing.,1,CUSTOMER,Synthetic Rejection Notification,REJECTION,100260
600261,2026-04-10 05:39:36,Synthetic notification 262 for system testing.,0,CUSTOMER,Synthetic Payment Notification,PAYMENT,100261
600262,2023-12-29 01:31:53,Synthetic notification 263 for system testing.,1,CUSTOMER,Synthetic Claim Notification,CLAIM,100262
600263,2025-01-23 05:20:37,Synthetic notification 264 for system testing.,1,CUSTOMER,Synthetic Reminder Notification,REMINDER,100263
600264,2025-06-26 14:24:50,Synthetic notification 265 for system testing.,0,CUSTOMER,Synthetic Info Notification,INFO,100264
600265,2026-04-19 04:13:54,Synthetic notification 266 for system testing.,1,CUSTOMER,Synthetic Approval Notification,APPROVAL,100265
600266,2023-05-05 22:04:42,Synthetic notification 267 for system testing.,1,CUSTOMER,Synthetic Rejection Notification,REJECTION,100266
600267,2022-11-09 07:48:42,Synthetic notification 268 for system testing.,0,CUSTOMER,Synthetic Payment Notification,PAYMENT,100267
600268,2024-06-30 00:11:39,Synthetic notification 269 for system testing.,1,CUSTOMER,Synthetic Claim Notification,CLAIM,100268
600269,2023-04-05 23:49:38,Synthetic notification 270 for system testing.,1,CUSTOMER,Synthetic Reminder Notification,REMINDER,100269
600270,2024-06-20 21:49:47,Synthetic notification 271 for system testing.,0,CUSTOMER,Synthetic Info Notification,INFO,100270
600271,2023-02-07 15:55:00,Synthetic notification 272 for system testing.,1,CUSTOMER,Synthetic Approval Notification,APPROVAL,100271
600272,2025-03-16 03:55:47,Synthetic notification 273 for system testing.,1,CUSTOMER,Synthetic Rejection Notification,REJECTION,100272
600273,2021-09-13 10:44:50,Synthetic notification 274 for system testing.,0,CUSTOMER,Synthetic Payment Notification,PAYMENT,100273
600274,2024-08-10 05:14:27,Synthetic notification 275 for system testing.,1,CUSTOMER,Synthetic Claim Notification,CLAIM,100274
600275,2025-04-30 07:05:36,Synthetic notification 276 for system testing.,1,CUSTOMER,Synthetic Reminder Notification,REMINDER,100275
600276,2024-01-09 06:12:05,Synthetic notification 277 for system testing.,0,CUSTOMER,Synthetic Info Notification,INFO,100276
600277,2022-06-02 19:42:34,Synthetic notification 278 for system testing.,1,CUSTOMER,Synthetic Approval Notification,APPROVAL,100277
600278,2023-04-12 07:14:47,Synthetic notification 279 for system testing.,1,CUSTOMER,Synthetic Rejection Notification,REJECTION,100278
600279,2026-07-24 23:58:38,Synthetic notification 280 for system testing.,0,CUSTOMER,Synthetic Payment Notification,PAYMENT,100279
600280,2026-04-04 03:24:02,Synthetic notification 281 for system testing.,1,CUSTOMER,Synthetic Claim Notification,CLAIM,100280
600281,2026-08-23 14:42:45,Synthetic notification 282 for system testing.,1,CUSTOMER,Synthetic Reminder Notification,REMINDER,100281
600282,2023-02-03 02:14:00,Synthetic notification 283 for system testing.,0,CUSTOMER,Synthetic Info Notification,INFO,100282
600283,2023-10-09 07:21:29,Synthetic notification 284 for system testing.,1,CUSTOMER,Synthetic Approval Notification,APPROVAL,100283
600284,2026-01-06 20:45:30,Synthetic notification 285 for system testing.,1,CUSTOMER,Synthetic Rejection Notification,REJECTION,100284
600285,2025-12-20 03:24:52,Synthetic notification 286 for system testing.,0,CUSTOMER,Synthetic Payment Notification,PAYMENT,100285
600286,2026-05-02 19:19:46,Synthetic notification 287 for system testing.,1,CUSTOMER,Synthetic Claim Notification,CLAIM,100286
600287,2025-08-21 12:57:25,Synthetic notification 288 for system testing.,1,CUSTOMER,Synthetic Reminder Notification,REMINDER,100287
600288,2023-01-24 00:57:23,Synthetic notification 289 for system testing.,0,CUSTOMER,Synthetic Info Notification,INFO,100288
600289,2022-08-30 01:02:58,Synthetic notification 290 for system testing.,1,CUSTOMER,Synthetic Approval Notification,APPROVAL,100289
600290,2022-11-11 13:19:12,Synthetic notification 291 for system testing.,1,CUSTOMER,Synthetic Rejection Notification,REJECTION,100290
600291,2025-08-24 07:36:06,Synthetic notification 292 for system testing.,0,CUSTOMER,Synthetic Payment Notification,PAYMENT,100291
600292,2023-10-17 15:30:27,Synthetic notification 293 for system testing.,1,CUSTOMER,Synthetic Claim Notification,CLAIM,100292
600293,2023-10-22 17:48:25,Synthetic notification 294 for system testing.,1,CUSTOMER,Synthetic Reminder Notification,REMINDER,100293
600294,2024-08-04 20:37:03,Synthetic notification 295 for system testing.,0,CUSTOMER,Synthetic Info Notification,INFO,100294
600295,2022-12-20 21:04:36,Synthetic notification 296 for system testing.,1,CUSTOMER,Synthetic Approval Notification,APPROVAL,100295
600296,2024-09-22 06:45:05,Synthetic notification 297 for system testing.,1,CUSTOMER,Synthetic Rejection Notification,REJECTION,100296
600297,2023-05-31 22:26:01,Synthetic notification 298 for system testing.,0,CUSTOMER,Synthetic Payment Notification,PAYMENT,100297
600298,2022-10-01 18:55:38,Synthetic notification 299 for system testing.,1,CUSTOMER,Synthetic Claim Notification,CLAIM,100298
600299,2026-02-10 01:42:09,Synthetic notification 300 for system testing.,1,CUSTOMER,Synthetic Reminder Notification,REMINDER,100299
600300,2023-05-29 01:28:47,Synthetic notification 301 for system testing.,0,CUSTOMER,Synthetic Info Notification,INFO,100300
600301,2022-01-03 11:02:25,Synthetic notification 302 for system testing.,1,CUSTOMER,Synthetic Approval Notification,APPROVAL,100301
600302,2023-12-31 19:21:29,Synthetic notification 303 for system testing.,1,CUSTOMER,Synthetic Rejection Notification,REJECTION,100302
600303,2021-10-30 16:13:29,Synthetic notification 304 for system testing.,0,CUSTOMER,Synthetic Payment Notification,PAYMENT,100303
600304,2025-08-20 13:23:34,Synthetic notification 305 for system testing.,1,CUSTOMER,Synthetic Claim Notification,CLAIM,100304
600305,2026-02-25 10:33:55,Synthetic notification 306 for system testing.,1,CUSTOMER,Synthetic Reminder Notification,REMINDER,100305
600306,2022-01-22 05:36:37,Synthetic notification 307 for system testing.,0,CUSTOMER,Synthetic Info Notification,INFO,100306
600307,2024-01-03 11:19:38,Synthetic notification 308 for system testing.,1,CUSTOMER,Synthetic Approval Notification,APPROVAL,100307
600308,2022-10-01 00:28:52,Synthetic notification 309 for system testing.,1,CUSTOMER,Synthetic Rejection Notification,REJECTION,100308
600309,2024-06-29 23:29:00,Synthetic notification 310 for system testing.,0,CUSTOMER,Synthetic Payment Notification,PAYMENT,100309
600310,2022-04-10 01:16:38,Synthetic notification 311 for system testing.,1,CUSTOMER,Synthetic Claim Notification,CLAIM,100310
600311,2021-10-15 23:21:57,Synthetic notification 312 for system testing.,1,CUSTOMER,Synthetic Reminder Notification,REMINDER,100311
600312,2024-04-06 06:02:12,Synthetic notification 313 for system testing.,0,CUSTOMER,Synthetic Info Notification,INFO,100312
600313,2024-06-29 20:55:48,Synthetic notification 314 for system testing.,1,CUSTOMER,Synthetic Approval Notification,APPROVAL,100313
600314,2025-04-17 07:21:32,Synthetic notification 315 for system testing.,1,CUSTOMER,Synthetic Rejection Notification,REJECTION,100314
600315,2024-07-30 04:26:46,Synthetic notification 316 for system testing.,0,CUSTOMER,Synthetic Payment Notification,PAYMENT,100315
600316,2024-11-17 02:27:19,Synthetic notification 317 for system testing.,1,CUSTOMER,Synthetic Claim Notification,CLAIM,100316
600317,2023-12-23 20:21:51,Synthetic notification 318 for system testing.,1,CUSTOMER,Synthetic Reminder Notification,REMINDER,100317
600318,2022-01-05 13:21:50,Synthetic notification 319 for system testing.,0,CUSTOMER,Synthetic Info Notification,INFO,100318
600319,2021-11-26 07:49:13,Synthetic notification 320 for system testing.,1,CUSTOMER,Synthetic Approval Notification,APPROVAL,100319
600320,2025-11-30 17:20:06,Synthetic notification 321 for system testing.,1,CUSTOMER,Synthetic Rejection Notification,REJECTION,100320
600321,2023-12-09 12:27:10,Synthetic notification 322 for system testing.,0,CUSTOMER,Synthetic Payment Notification,PAYMENT,100321
600322,2024-08-31 16:33:15,Synthetic notification 323 for system testing.,1,CUSTOMER,Synthetic Claim Notification,CLAIM,100322
600323,2023-06-10 14:26:44,Synthetic notification 324 for system testing.,1,CUSTOMER,Synthetic Reminder Notification,REMINDER,100323
600324,2024-02-29 00:56:26,Synthetic notification 325 for system testing.,0,CUSTOMER,Synthetic Info Notification,INFO,100324
600325,2024-05-23 10:59:46,Synthetic notification 326 for system testing.,1,CUSTOMER,Synthetic Approval Notification,APPROVAL,100325
600326,2026-01-26 15:13:56,Synthetic notification 327 for system testing.,1,CUSTOMER,Synthetic Rejection Notification,REJECTION,100326
600327,2022-09-07 05:47:59,Synthetic notification 328 for system testing.,0,CUSTOMER,Synthetic Payment Notification,PAYMENT,100327
600328,2023-07-10 09:57:43,Synthetic notification 329 for system testing.,1,CUSTOMER,Synthetic Claim Notification,CLAIM,100328
600329,2023-08-28 01:30:55,Synthetic notification 330 for system testing.,1,CUSTOMER,Synthetic Reminder Notification,REMINDER,100329
600330,2026-04-20 21:48:37,Synthetic notification 331 for system testing.,0,CUSTOMER,Synthetic Info Notification,INFO,100330
600331,2022-10-06 15:00:23,Synthetic notification 332 for system testing.,1,CUSTOMER,Synthetic Approval Notification,APPROVAL,100331
600332,2021-11-16 13:20:36,Synthetic notification 333 for system testing.,1,CUSTOMER,Synthetic Rejection Notification,REJECTION,100332
600333,2024-05-20 03:19:16,Synthetic notification 334 for system testing.,0,CUSTOMER,Synthetic Payment Notification,PAYMENT,100333
600334,2025-05-21 09:01:35,Synthetic notification 335 for system testing.,1,CUSTOMER,Synthetic Claim Notification,CLAIM,100334
600335,2025-03-01 02:28:27,Synthetic notification 336 for system testing.,1,CUSTOMER,Synthetic Reminder Notification,REMINDER,100335
600336,2023-11-30 14:05:18,Synthetic notification 337 for system testing.,0,CUSTOMER,Synthetic Info Notification,INFO,100336
600337,2026-02-02 16:22:02,Synthetic notification 338 for system testing.,1,CUSTOMER,Synthetic Approval Notification,APPROVAL,100337
600338,2024-07-23 20:50:22,Synthetic notification 339 for system testing.,1,CUSTOMER,Synthetic Rejection Notification,REJECTION,100338
600339,2025-08-07 02:53:43,Synthetic notification 340 for system testing.,0,CUSTOMER,Synthetic Payment Notification,PAYMENT,100339
600340,2026-08-27 02:50:34,Synthetic notification 341 for system testing.,1,CUSTOMER,Synthetic Claim Notification,CLAIM,100340
600341,2023-12-27 18:42:12,Synthetic notification 342 for system testing.,1,CUSTOMER,Synthetic Reminder Notification,REMINDER,100341
600342,2025-03-10 11:16:37,Synthetic notification 343 for system testing.,0,CUSTOMER,Synthetic Info Notification,INFO,100342
600343,2023-02-04 18:26:19,Synthetic notification 344 for system testing.,1,CUSTOMER,Synthetic Approval Notification,APPROVAL,100343
600344,2026-04-06 21:17:44,Synthetic notification 345 for system testing.,1,CUSTOMER,Synthetic Rejection Notification,REJECTION,100344
600345,2026-04-02 08:51:16,Synthetic notification 346 for system testing.,0,CUSTOMER,Synthetic Payment Notification,PAYMENT,100345
600346,2021-09-07 07:57:17,Synthetic notification 347 for system testing.,1,CUSTOMER,Synthetic Claim Notification,CLAIM,100346
600347,2023-08-21 17:10:02,Synthetic notification 348 for system testing.,1,CUSTOMER,Synthetic Reminder Notification,REMINDER,100347
600348,2025-09-26 15:35:16,Synthetic notification 349 for system testing.,0,CUSTOMER,Synthetic Info Notification,INFO,100348
600349,2025-07-04 04:56:58,Synthetic notification 350 for system testing.,1,CUSTOMER,Synthetic Approval Notification,APPROVAL,100349
600350,2023-12-17 01:26:10,Synthetic notification 351 for system testing.,1,CUSTOMER,Synthetic Rejection Notification,REJECTION,100350
600351,2025-09-23 02:28:28,Synthetic notification 352 for system testing.,0,CUSTOMER,Synthetic Payment Notification,PAYMENT,100351
600352,2026-01-25 11:51:59,Synthetic notification 353 for system testing.,1,CUSTOMER,Synthetic Claim Notification,CLAIM,100352
600353,2022-01-23 15:54:11,Synthetic notification 354 for system testing.,1,CUSTOMER,Synthetic Reminder Notification,REMINDER,100353
600354,2022-06-29 05:35:38,Synthetic notification 355 for system testing.,0,CUSTOMER,Synthetic Info Notification,INFO,100354
600355,2025-02-09 09:31:34,Synthetic notification 356 for system testing.,1,CUSTOMER,Synthetic Approval Notification,APPROVAL,100355
600356,2026-07-25 16:16:40,Synthetic notification 357 for system testing.,1,CUSTOMER,Synthetic Rejection Notification,REJECTION,100356
600357,2022-04-24 23:32:34,Synthetic notification 358 for system testing.,0,CUSTOMER,Synthetic Payment Notification,PAYMENT,100357
600358,2023-02-25 22:54:15,Synthetic notification 359 for system testing.,1,CUSTOMER,Synthetic Claim Notification,CLAIM,100358
600359,2023-04-17 08:03:34,Synthetic notification 360 for system testing.,1,CUSTOMER,Synthetic Reminder Notification,REMINDER,100359
600360,2024-08-10 14:27:56,Synthetic notification 361 for system testing.,0,CUSTOMER,Synthetic Info Notification,INFO,100360
600361,2022-05-17 18:22:00,Synthetic notification 362 for system testing.,1,CUSTOMER,Synthetic Approval Notification,APPROVAL,100361
600362,2023-09-21 01:41:51,Synthetic notification 363 for system testing.,1,CUSTOMER,Synthetic Rejection Notification,REJECTION,100362
600363,2022-03-18 13:57:22,Synthetic notification 364 for system testing.,0,CUSTOMER,Synthetic Payment Notification,PAYMENT,100363
600364,2023-02-27 09:18:52,Synthetic notification 365 for system testing.,1,CUSTOMER,Synthetic Claim Notification,CLAIM,100364
600365,2025-01-22 22:17:27,Synthetic notification 366 for system testing.,1,CUSTOMER,Synthetic Reminder Notification,REMINDER,100365
600366,2023-09-12 03:30:43,Synthetic notification 367 for system testing.,0,CUSTOMER,Synthetic Info Notification,INFO,100366
600367,2023-01-22 22:29:18,Synthetic notification 368 for system testing.,1,CUSTOMER,Synthetic Approval Notification,APPROVAL,100367
600368,2024-05-31 10:53:28,Synthetic notification 369 for system testing.,1,CUSTOMER,Synthetic Rejection Notification,REJECTION,100368
600369,2026-05-12 00:55:16,Synthetic notification 370 for system testing.,0,CUSTOMER,Synthetic Payment Notification,PAYMENT,100369
600370,2023-10-08 11:20:10,Synthetic notification 371 for system testing.,1,CUSTOMER,Synthetic Claim Notification,CLAIM,100370
600371,2026-08-18 13:29:50,Synthetic notification 372 for system testing.,1,CUSTOMER,Synthetic Reminder Notification,REMINDER,100371
600372,2026-05-27 01:43:10,Synthetic notification 373 for system testing.,0,CUSTOMER,Synthetic Info Notification,INFO,100372
600373,2025-06-22 11:36:25,Synthetic notification 374 for system testing.,1,CUSTOMER,Synthetic Approval Notification,APPROVAL,100373
600374,2024-08-07 16:04:48,Synthetic notification 375 for system testing.,1,CUSTOMER,Synthetic Rejection Notification,REJECTION,100374
600375,2024-05-06 20:06:32,Synthetic notification 376 for system testing.,0,CUSTOMER,Synthetic Payment Notification,PAYMENT,100375
600376,2022-01-16 14:44:22,Synthetic notification 377 for system testing.,1,CUSTOMER,Synthetic Claim Notification,CLAIM,100376
600377,2023-02-10 04:52:09,Synthetic notification 378 for system testing.,1,CUSTOMER,Synthetic Reminder Notification,REMINDER,100377
600378,2023-12-19 07:14:50,Synthetic notification 379 for system testing.,0,CUSTOMER,Synthetic Info Notification,INFO,100378
600379,2021-10-02 02:04:43,Synthetic notification 380 for system testing.,1,CUSTOMER,Synthetic Approval Notification,APPROVAL,100379
600380,2024-09-21 16:45:21,Synthetic notification 381 for system testing.,1,CUSTOMER,Synthetic Rejection Notification,REJECTION,100380
600381,2025-07-08 01:40:42,Synthetic notification 382 for system testing.,0,CUSTOMER,Synthetic Payment Notification,PAYMENT,100381
600382,2026-07-04 02:59:59,Synthetic notification 383 for system testing.,1,CUSTOMER,Synthetic Claim Notification,CLAIM,100382
600383,2025-06-15 19:32:28,Synthetic notification 384 for system testing.,1,CUSTOMER,Synthetic Reminder Notification,REMINDER,100383
600384,2026-05-27 02:02:42,Synthetic notification 385 for system testing.,0,CUSTOMER,Synthetic Info Notification,INFO,100384
600385,2025-05-18 13:46:16,Synthetic notification 386 for system testing.,1,CUSTOMER,Synthetic Approval Notification,APPROVAL,100385
600386,2023-01-08 00:30:20,Synthetic notification 387 for system testing.,1,CUSTOMER,Synthetic Rejection Notification,REJECTION,100386
600387,2023-07-18 03:10:04,Synthetic notification 388 for system testing.,0,CUSTOMER,Synthetic Payment Notification,PAYMENT,100387
600388,2023-11-24 05:17:00,Synthetic notification 389 for system testing.,1,CUSTOMER,Synthetic Claim Notification,CLAIM,100388
600389,2024-10-18 23:17:11,Synthetic notification 390 for system testing.,1,CUSTOMER,Synthetic Reminder Notification,REMINDER,100389
600390,2022-11-13 14:13:59,Synthetic notification 391 for system testing.,0,CUSTOMER,Synthetic Info Notification,INFO,100390
600391,2023-11-24 08:07:29,Synthetic notification 392 for system testing.,1,CUSTOMER,Synthetic Approval Notification,APPROVAL,100391
600392,2024-08-02 21:13:10,Synthetic notification 393 for system testing.,1,CUSTOMER,Synthetic Rejection Notification,REJECTION,100392
600393,2026-05-25 04:57:39,Synthetic notification 394 for system testing.,0,CUSTOMER,Synthetic Payment Notification,PAYMENT,100393
600394,2021-10-01 00:12:07,Synthetic notification 395 for system testing.,1,CUSTOMER,Synthetic Claim Notification,CLAIM,100394
600395,2024-11-11 05:41:52,Synthetic notification 396 for system testing.,1,CUSTOMER,Synthetic Reminder Notification,REMINDER,100395
600396,2022-11-30 16:53:11,Synthetic notification 397 for system testing.,0,CUSTOMER,Synthetic Info Notification,INFO,100396
600397,2023-11-25 06:18:32,Synthetic notification 398 for system testing.,1,CUSTOMER,Synthetic Approval Notification,APPROVAL,100397
600398,2025-09-25 02:15:17,Synthetic notification 399 for system testing.,1,CUSTOMER,Synthetic Rejection Notification,REJECTION,100398
600399,2023-03-05 17:18:44,Synthetic notification 400 for system testing.,0,CUSTOMER,Synthetic Payment Notification,PAYMENT,100399
600400,2023-12-30 21:37:31,Synthetic notification 401 for system testing.,1,CUSTOMER,Synthetic Claim Notification,CLAIM,100400
600401,2025-06-16 18:55:17,Synthetic notification 402 for system testing.,1,CUSTOMER,Synthetic Reminder Notification,REMINDER,100401
600402,2025-06-09 02:35:00,Synthetic notification 403 for system testing.,0,CUSTOMER,Synthetic Info Notification,INFO,100402
600403,2022-07-06 12:57:48,Synthetic notification 404 for system testing.,1,CUSTOMER,Synthetic Approval Notification,APPROVAL,100403
600404,2022-07-16 03:37:46,Synthetic notification 405 for system testing.,1,CUSTOMER,Synthetic Rejection Notification,REJECTION,100404
600405,2025-07-04 03:36:19,Synthetic notification 406 for system testing.,0,CUSTOMER,Synthetic Payment Notification,PAYMENT,100405
600406,2024-10-12 21:49:06,Synthetic notification 407 for system testing.,1,CUSTOMER,Synthetic Claim Notification,CLAIM,100406
600407,2022-09-02 09:06:59,Synthetic notification 408 for system testing.,1,CUSTOMER,Synthetic Reminder Notification,REMINDER,100407
600408,2023-03-07 20:43:09,Synthetic notification 409 for system testing.,0,CUSTOMER,Synthetic Info Notification,INFO,100408
600409,2024-06-22 11:42:38,Synthetic notification 410 for system testing.,1,CUSTOMER,Synthetic Approval Notification,APPROVAL,100409
600410,2024-05-29 15:14:46,Synthetic notification 411 for system testing.,1,CUSTOMER,Synthetic Rejection Notification,REJECTION,100410
600411,2022-06-26 04:48:10,Synthetic notification 412 for system testing.,0,CUSTOMER,Synthetic Payment Notification,PAYMENT,100411
600412,2022-07-09 10:49:51,Synthetic notification 413 for system testing.,1,CUSTOMER,Synthetic Claim Notification,CLAIM,100412
600413,2026-05-05 01:48:54,Synthetic notification 414 for system testing.,1,CUSTOMER,Synthetic Reminder Notification,REMINDER,100413
600414,2026-01-20 12:23:07,Synthetic notification 415 for system testing.,0,CUSTOMER,Synthetic Info Notification,INFO,100414
600415,2023-05-10 11:58:18,Synthetic notification 416 for system testing.,1,CUSTOMER,Synthetic Approval Notification,APPROVAL,100415
600416,2026-04-19 18:41:00,Synthetic notification 417 for system testing.,1,CUSTOMER,Synthetic Rejection Notification,REJECTION,100416
600417,2025-11-25 05:15:44,Synthetic notification 418 for system testing.,0,CUSTOMER,Synthetic Payment Notification,PAYMENT,100417
600418,2022-08-04 11:58:43,Synthetic notification 419 for system testing.,1,CUSTOMER,Synthetic Claim Notification,CLAIM,100418
600419,2022-12-20 22:55:51,Synthetic notification 420 for system testing.,1,CUSTOMER,Synthetic Reminder Notification,REMINDER,100419
600420,2023-02-24 04:55:46,Synthetic notification 421 for system testing.,0,CUSTOMER,Synthetic Info Notification,INFO,100420
600421,2025-02-17 16:42:57,Synthetic notification 422 for system testing.,1,CUSTOMER,Synthetic Approval Notification,APPROVAL,100421
600422,2024-07-20 23:06:43,Synthetic notification 423 for system testing.,1,CUSTOMER,Synthetic Rejection Notification,REJECTION,100422
600423,2023-01-26 14:51:56,Synthetic notification 424 for system testing.,0,CUSTOMER,Synthetic Payment Notification,PAYMENT,100423
600424,2022-03-11 18:57:35,Synthetic notification 425 for system testing.,1,CUSTOMER,Synthetic Claim Notification,CLAIM,100424
600425,2024-08-08 17:34:19,Synthetic notification 426 for system testing.,1,CUSTOMER,Synthetic Reminder Notification,REMINDER,100425
600426,2025-08-29 09:21:59,Synthetic notification 427 for system testing.,0,CUSTOMER,Synthetic Info Notification,INFO,100426
600427,2025-04-14 18:17:48,Synthetic notification 428 for system testing.,1,CUSTOMER,Synthetic Approval Notification,APPROVAL,100427
600428,2024-07-29 16:59:56,Synthetic notification 429 for system testing.,1,CUSTOMER,Synthetic Rejection Notification,REJECTION,100428
600429,2025-05-02 07:30:37,Synthetic notification 430 for system testing.,0,CUSTOMER,Synthetic Payment Notification,PAYMENT,100429
600430,2023-05-05 08:55:23,Synthetic notification 431 for system testing.,1,CUSTOMER,Synthetic Claim Notification,CLAIM,100430
600431,2022-05-14 15:12:34,Synthetic notification 432 for system testing.,1,CUSTOMER,Synthetic Reminder Notification,REMINDER,100431
600432,2024-01-16 18:43:15,Synthetic notification 433 for system testing.,0,CUSTOMER,Synthetic Info Notification,INFO,100432
600433,2024-02-10 00:18:37,Synthetic notification 434 for system testing.,1,CUSTOMER,Synthetic Approval Notification,APPROVAL,100433
600434,2023-08-12 10:36:47,Synthetic notification 435 for system testing.,1,CUSTOMER,Synthetic Rejection Notification,REJECTION,100434
600435,2025-11-28 22:56:55,Synthetic notification 436 for system testing.,0,CUSTOMER,Synthetic Payment Notification,PAYMENT,100435
600436,2024-12-26 02:38:59,Synthetic notification 437 for system testing.,1,CUSTOMER,Synthetic Claim Notification,CLAIM,100436
600437,2024-12-14 03:40:56,Synthetic notification 438 for system testing.,1,CUSTOMER,Synthetic Reminder Notification,REMINDER,100437
600438,2026-05-06 18:18:59,Synthetic notification 439 for system testing.,0,CUSTOMER,Synthetic Info Notification,INFO,100438
600439,2022-05-17 09:42:23,Synthetic notification 440 for system testing.,1,CUSTOMER,Synthetic Approval Notification,APPROVAL,100439
600440,2024-11-28 15:50:28,Synthetic notification 441 for system testing.,1,CUSTOMER,Synthetic Rejection Notification,REJECTION,100440
600441,2026-05-05 10:28:26,Synthetic notification 442 for system testing.,0,CUSTOMER,Synthetic Payment Notification,PAYMENT,100441
600442,2026-04-11 16:24:29,Synthetic notification 443 for system testing.,1,CUSTOMER,Synthetic Claim Notification,CLAIM,100442
600443,2022-09-07 05:51:02,Synthetic notification 444 for system testing.,1,CUSTOMER,Synthetic Reminder Notification,REMINDER,100443
600444,2024-09-29 01:25:56,Synthetic notification 445 for system testing.,0,CUSTOMER,Synthetic Info Notification,INFO,100444
600445,2024-06-26 03:28:41,Synthetic notification 446 for system testing.,1,CUSTOMER,Synthetic Approval Notification,APPROVAL,100445
600446,2024-11-23 06:14:28,Synthetic notification 447 for system testing.,1,CUSTOMER,Synthetic Rejection Notification,REJECTION,100446
600447,2021-11-22 03:28:49,Synthetic notification 448 for system testing.,0,CUSTOMER,Synthetic Payment Notification,PAYMENT,100447
600448,2024-10-16 23:34:34,Synthetic notification 449 for system testing.,1,CUSTOMER,Synthetic Claim Notification,CLAIM,100448
600449,2022-07-18 12:22:34,Synthetic notification 450 for system testing.,1,CUSTOMER,Synthetic Reminder Notification,REMINDER,100449
600450,2026-03-29 19:59:25,Synthetic notification 451 for system testing.,0,CUSTOMER,Synthetic Info Notification,INFO,100450
600451,2024-07-28 18:49:42,Synthetic notification 452 for system testing.,1,CUSTOMER,Synthetic Approval Notification,APPROVAL,100451
600452,2024-08-01 15:34:02,Synthetic notification 453 for system testing.,1,CUSTOMER,Synthetic Rejection Notification,REJECTION,100452
